context,nb_name,plotfile,hostname,epoch,basename,npixel,pb_npixel,flux_limit,global_pe,static_pe,dynamic_pe,snapshot,opposite,tsys,scale,use_radec,use_natural,static_pointing_error,dynamic_pointing_error,global_pointing_error,onsource_maxabs,onsource_rms,onsource_medianabs,onsource_abscentral
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:26:42,simulation24,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,1.0,[0. 0.],2.1492061068788444e-05,1.2215510973367386e-06,7.785916748212943e-07,2.1492061068788444e-05
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:26:42,simulation24,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,2.0,[0. 0.],4.347780810958495e-05,2.4434394176553214e-06,1.557093526181759e-06,4.347780810958495e-05
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:26:42,simulation24,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,4.0,[0. 0.],8.89299595534179e-05,4.888235923680658e-06,3.115101473487711e-06,8.89299595534179e-05
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:26:42,simulation24,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,8.0,[0. 0.],0.00018575397268841916,9.781965433742026e-06,6.230639762242128e-06,0.00018575397268841916
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:26:42,simulation24,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,16.0,[0. 0.],0.00040305596737229065,1.9586421701870697e-05,1.2468498127474097e-05,0.00040305596737229065
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:26:42,simulation24,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,32.0,[0. 0.],0.0009320527341165792,3.926684891903036e-05,2.4947775640201105e-05,0.0009320527341165792
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:26:42,simulation24,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,64.0,[0. 0.],0.00236544857634595,7.894054011057855e-05,4.996056919437168e-05,0.00236544857634595
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:26:42,simulation24,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,128.0,[0. 0.],0.00671046459150953,0.00015972849466873136,9.99715267369931e-05,0.00671046459150953
singlesource,pointing_simulation.py,./pointingsimulation_phartley-lt1.skatelescope.org_0.jpg,phartley-lt1.skatelescope.org,2019-06-11 10:26:42,simulation24,512,4096,1.0,[0. 0.],0.0,1.0,False,False,0.0,[1. 1.],True,False,0.0,256.0,[0. 0.],0.02103460259965872,0.00032813330297246145,0.0001988492965438723,0.02103460259965872
